host_id,host_name,city,state,zipcode,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value
14970988,Stef,New York,NY,10014,United States,40.73623209,-74.00951985,Apartment,Entire home/apt,3,1,2,2,Real Bed,,$180.00 ,336,1,100,8,10,10
10471234,Sammy,New York,NY,10029,United States,40.79289525,-73.94123108,Apartment,Entire home/apt,4,1,0,2,Real Bed,,$100.00 ,365,13,91,9,8,9
3860645,Brianna,Brooklyn,NY,11216,United States,40.67357773,-73.9585112,Apartment,Private room,2,1,1,1,Real Bed,,$56.00 ,58,3,80,7,9,7
14902860,Velma,Brooklyn,NY,11221,United States,40.68388339,-73.94427378,Apartment,Entire home/apt,6,1,2,3,Real Bed,,$151.00 ,356,3,87,9,7,9
6236909,Cory,New York,NY,10003,United States,40.73840211,-73.99002013,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$225.00 ,358,1,100,10,10,10
4692879,Beth,New York,NY,10014,United States,40.73799693,-74.00412963,House,Entire home/apt,2,1,1,1,Real Bed,,$270.00 ,335,4,100,10,10,10
2835399,Stephanie,Brooklyn,NY,11216,United States,40.67680494,-73.9485127,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$150.00 ,336,2,90,8,9,9
314582,Anthony,Brooklyn,NY,11216,United States,40.67554991,-73.95056822,Apartment,Private room,2,,1,1,Real Bed,,$55.00 ,361,97,94,10,8,9
1397764,Marjorie,Brooklyn,NY,11216,United States,40.68530664,-73.94934269,Apartment,Entire home/apt,8,2,2,5,Real Bed,,$230.00 ,343,23,96,9,8,9
6581587,Livia,Brooklyn,NY,11225,United States,40.66200821,-73.95562751,House,Private room,2,2,1,1,Real Bed,,$75.00 ,365,8,85,8,8,9
5929288,Jacqueline Wade,New York,NY,10029,United States,40.79162042,-73.94531475,Apartment,Private room,2,1,1,1,Real Bed,,$100.00 ,365,0,,,,
7629544,Alison,New York,NY,10040,United States,40.85719236,-73.935732,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$195.00 ,348,14,96,10,10,10
5092556,Sofiane,Queens,NY,11385,United States,40.70160133,-73.90157013,Apartment,Entire home/apt,2,1,1,1,Airbed,700,$85.00 ,275,0,,,,
1327002,Tom,New York,NY,10014,United States,40.73109576,-74.00659125,Apartment,Private room,3,1,1,1,Real Bed,800,$150.00 ,365,1,93,8,10,8
22626517,Eleanor,New York,NY,10026,United States,40.80287293,-73.95602775,Apartment,Private room,5,1.5,1,2,Real Bed,,$85.00 ,362,4,95,9,8,9
1597446,Kevin,Brooklyn,NY,11238,United States,40.6718621,-73.95886687,Apartment,Private room,2,2,1,1,Real Bed,,$50.00 ,220,0,,,,
12128500,Rhonda,Queens,NY,11432,United States,40.71413772,-73.78657535,Apartment,Private room,1,1,1,1,Real Bed,,$100.00 ,132,0,,,,
5177328,Andrea,New York,NY,10003,United States,40.73685102,-73.98685654,Apartment,Entire home/apt,4,2,2,3,Real Bed,,$500.00 ,135,1,91,10,10,8
737641,New,Brooklyn,NY,11222,United States,40.72167553,-73.94693878,Apartment,Entire home/apt,3,2,1,1,Real Bed,,$199.00 ,0,0,,,,
17475935,David,Brooklyn,NY,11205,United States,40.69388125,-73.97045282,Apartment,Entire home/apt,3,1,1,2,Real Bed,,$120.00 ,174,7,96,8,9,9
16062347,Anthony,Brooklyn,NY,11207,United States,40.68468601,-73.90723114,Apartment,Entire home/apt,3,1,2,2,Real Bed,,$118.00 ,365,9,100,9,9,9
15740307,Marcos,New York,NY,10001,United States,40.75458001,-73.99276472,Apartment,Entire home/apt,1,1,0,1,Real Bed,,$95.00 ,164,42,89,8,9,9
8741616,Ida,Brooklyn,NY,11222,United States,40.73553681,-73.95377597,Apartment,Private room,1,1,1,1,Real Bed,,$75.00 ,364,0,,,,
11278215,Aron,New York,NY,10018,United States,40.75489997,-73.99377825,Apartment,Private room,2,1,1,1,Real Bed,,$200.00 ,129,0,,,,
1474945,Anna,New York,NY,10027,United States,40.80715634,-73.94131408,Apartment,Private room,2,,1,,Real Bed,,$90.00 ,91,4,90,9,8,9
10751661,Franck,New York,NY,10031,United States,40.82540523,-73.94790659,Apartment,Entire home/apt,4,1,2,2,Real Bed,,$149.00 ,360,9,93,9,8,9
1498155,Leo,New York,NY,10011,United States,40.73725853,-73.99239935,Apartment,Private room,2,1,1,1,Real Bed,,$69.00 ,306,83,94,9,10,9
22771954,Magic,New York,NY,10019,United States,40.76712,-73.98631901,Apartment,Entire home/apt,2,1,1,2,Real Bed,,$250.00 ,363,0,,,,
20692024,Ali,New York,NY,10022,United States,40.7604146,-73.96219903,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$210.00 ,357,0,,,,
170611,Al,Brooklyn,NY,11206,United States,40.69921469,-73.93570946,Apartment,Entire home/apt,3,1,0,2,Real Bed,,$88.00 ,308,1,100,10,10,10
319566,Gavin,New York,NY,10002,United States,40.72696323,-73.99080315,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$125.00 ,123,33,98,10,9,10
10301804,Nathan,New York,NY,10032,United States,40.84229521,-73.93600966,Apartment,Private room,2,1,1,1,Real Bed,,$60.00 ,324,2,80,8,6,9
19234088,Estella,New York,NY,10012,United States,40.72200656,-73.99493948,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$260.00 ,337,0,,,,
17462748,Steven,Brooklyn,NY,11207,United States,40.68788286,-73.91515207,House,Private room,2,2,1,1,Real Bed,,$56.00 ,311,1,80,8,8,8
21017521,Isis,Brooklyn,NY,11225,United States,40.66041591,-73.95915173,Apartment,Private room,2,1,1,2,Real Bed,,$75.00 ,92,0,,,,
20024967,Kent,New York,NY,10003,United States,40.73253175,-73.98901729,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$200.00 ,335,0,,,,
20695964,Rumi,New York,NY,10019,United States,40.76360303,-73.97710202,Apartment,Private room,2,1.5,1,1,Real Bed,,$157.00 ,365,16,94,9,10,9
240514,Bjorn,Brooklyn,NY,11231,United States,40.68625237,-73.99908031,Apartment,Entire home/apt,5,1,2,4,Real Bed,,$250.00 ,15,0,,,,
1380361,Carlos,New York,NY,10013,United States,40.71664712,-74.00168884,Apartment,Entire home/apt,4,1,2,2,Real Bed,,$500.00 ,184,15,97,10,10,10
10528977,Amanda,New York,NY,10012,United States,40.72580285,-73.99129591,Apartment,Entire home/apt,4,1,2,2,Real Bed,,$300.00 ,3,1,80,10,10,10
135278,Alina,Brooklyn,NY,11237,United States,40.70134496,-73.91742413,Apartment,Entire home/apt,4,1,2,2,Real Bed,,$115.00 ,0,2,90,7,7,9
1491538,Erika,New York,NY,11216,United States,40.67105972,-73.95463256,Apartment,Entire home/apt,2,1,1,1,Pull-out Sofa,220,$110.00 ,361,62,95,9,9,10
10658057,Monica,New York,NY,10033,United States,40.84594638,-73.93705113,Apartment,Entire home/apt,5,1,2,2,Real Bed,,$100.00 ,180,23,89,9,8,9
1258469,Mark,Brooklyn,NY,11205,United States,40.68969485,-73.97384564,Apartment,Entire home/apt,4,1,2,2,Real Bed,,$175.00 ,332,20,93,9,10,9
9107762,Jonathan & Katie,Brooklyn,NY,11217,United States,40.68580934,-73.97358869,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$185.00 ,365,3,93,9,10,10
24194551,Kavya,New York,NY,10012,United States,40.72332175,-73.99489709,Apartment,Private room,3,1,1,2,Real Bed,,$200.00 ,2,0,,,,
12128500,Rhonda,Queens,NY,11432,United States,40.71250534,-73.78669177,Apartment,Private room,1,1,1,1,Real Bed,,$125.00 ,132,0,,,,
10257619,Aj,New York,NY,10014,United States,40.73352031,-74.00187165,Apartment,Entire home/apt,4,1,1,1,Real Bed,,$350.00 ,145,7,100,9,10,9
3230659,Eran,New York,NY,10019,United States,40.76746704,-73.98865567,Apartment,Entire home/apt,3,1,0,1,Real Bed,,$150.00 ,130,3,100,9,10,10
10672984,Thomas,New York,NY,10021,United States,40.76900426,-73.95280768,Apartment,Entire home/apt,2,1,0,2,Real Bed,,$150.00 ,356,0,,,,
23754530,Josh,Brooklyn,NY,11217,United States,40.68859209,-73.97670249,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$150.00 ,281,2,100,10,10,10
23732730,Fenton,Bronx,NY,10469,United States,40.86305422,-73.84589338,Apartment,Entire home/apt,4,1,0,3,Real Bed,,$59.00 ,345,2,100,9,10,10
1003023,Paul,Brooklyn,NY,11238,United States,40.6710662,-73.96285745,Apartment,Private room,1,1,1,1,Real Bed,,$75.00 ,234,3,87,9,10,9
8083568,Wilsinia,Queens,NY,11372,United States,40.75107041,-73.87653757,House,Private room,1,1,1,1,Real Bed,,$50.00 ,357,15,93,9,8,9
156450,Alejandro,New York,NY,10014,United States,40.72991857,-74.00570247,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$125.00 ,245,125,92,9,10,9
1785800,Marvet,Brooklyn,NY,11225,United States,40.65820395,-73.95275026,House,Private room,2,1,1,1,Real Bed,,$83.00 ,365,10,93,9,7,9
3746991,Scott,New York,NY,10003,United States,40.72416057,-73.98861308,Apartment,Private room,1,2,1,1,Real Bed,,$75.00 ,110,2,100,9,10,10
4831440,Caroline,Brooklyn,NY,11222,United States,40.72890834,-73.9592662,Apartment,Private room,1,1,1,1,Real Bed,,$55.00 ,219,1,100,10,10,10
9483793,John,Brooklyn,NY,11221,United States,40.6887546,-73.9310952,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$90.00 ,364,18,93,8,8,9
257885,Tiffany,New York,NY,10009,United States,40.72823613,-73.98325662,Apartment,Entire home/apt,6,1,1,3,Real Bed,,$150.00 ,346,69,84,8,9,8
4867349,William,New York,NY,10034,United States,40.86718902,-73.93086942,Apartment,Entire home/apt,6,1,2,2,Real Bed,,$210.00 ,327,0,,,,
10529547,Karen,New York,NY,10036,United States,40.76069939,-73.99209143,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$200.00 ,363,0,,,,
4392503,Veronica,New York,NY,10002,United States,40.72763719,-73.98263217,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$188.00 ,365,6,92,10,10,9
20599015,Farrell,Brooklyn,NY,11205,United States,40.6910272,-73.95440892,Apartment,Entire home/apt,5,1,2,2,Real Bed,,$225.00 ,53,1,100,10,8,10
13668045,Jack,Brooklyn,NY,11205,United States,40.69778751,-73.97283565,House,Entire home/apt,4,1.5,2,2,Real Bed,,$250.00 ,365,17,99,10,8,10
2631234,Frank,New York,NY,10036,United States,40.76077584,-73.99075632,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$165.00 ,269,81,96,10,10,9
8530836,Katarina,New York,NY,10031,United States,40.82458303,-73.95222505,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$100.00 ,156,0,,,,
6724947,Maria Diane,New York,NY,10003,United States,40.73537066,-73.98613229,Apartment,Entire home/apt,4,1,1,1,Real Bed,,$175.00 ,339,22,90,9,10,9
20362106,Libby,Brooklyn,NY,11213,United States,40.6677643,-73.93477182,Apartment,Private room,2,1,1,1,Real Bed,,$50.00 ,32,0,,,,
17419817,Michelle,Brooklyn,NY,11217,United States,40.68793324,-73.97286659,House,Entire home/apt,2,1,0,1,Real Bed,,$116.00 ,271,32,97,10,10,10
1597446,Kevin,Brooklyn,NY,11238,United States,40.67348583,-73.95766972,Apartment,Private room,2,2,1,1,Real Bed,,$55.00 ,128,6,90,8,9,9
10676811,Joann,Queens Village,NY,11429,United States,40.71316634,-73.73016639,House,Private room,1,1,1,1,Real Bed,,$59.00 ,363,8,97,9,9,10
3381910,Fabrizio,Brooklyn,NY,11206,United States,40.70044801,-73.92845248,Apartment,Private room,3,1,1,1,Real Bed,,$80.00 ,198,2,90,8,9,10
70743,Sig,Brooklyn,NY,11238,United States,40.67696615,-73.95834784,Apartment,Private room,2,1,1,1,Real Bed,,$65.00 ,326,1,94,8,8,10
3221617,Andrew,Brooklyn,NY,11222,United States,40.72501532,-73.94038972,Apartment,Private room,2,1,1,1,Real Bed,,$110.00 ,365,0,,,,
12095101,Scarlet,New York,NY,10036,United States,40.76439146,-73.99497638,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$140.00 ,360,1,40,8,6,6
8215461,Enrique,Queens,NY,11375,United States,40.71566479,-73.83514932,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$105.00 ,364,9,93,9,10,9
1610852,Amanda,New York,NY,10011,United States,40.73887397,-74.00341875,Apartment,Private room,2,1,1,1,Real Bed,,$160.00 ,365,30,95,10,10,9
18103810,Priscila,New York,NY,10005,United States,40.70658801,-74.00918633,Apartment,Shared room,4,2.5,1,4,Real Bed,,$35.00 ,364,0,,,,
5189987,Jorge,New York,NY,10012,United States,40.72519856,-74.00278741,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$210.00 ,213,5,95,10,10,9
953279,Tim,Brooklyn,NY,11221,United States,40.68896651,-73.93569359,House,Entire home/apt,6,1,2,2,Real Bed,830,$149.00 ,343,16,88,7,8,9
605463,West Village,New York,NY,10014,United States,40.73214395,-74.00401515,Apartment,Private room,2,,1,1,Real Bed,1200,$110.00 ,364,30,95,9,10,9
1731723,Jeanne,New York,NY,10016,United States,40.74150741,-73.98384797,Apartment,Entire home/apt,4,1,0,2,Real Bed,,$169.00 ,0,4,100,9,9,10
10491406,Donna,Brooklyn,NY,11238,United States,40.67629167,-73.96308484,Apartment,Entire home/apt,4,2.5,2,3,Real Bed,,$250.00 ,131,0,,,,
17782066,Elizabeth,New York,NY,10010,United States,40.73687768,-73.97826223,Apartment,Entire home/apt,5,1,2,5,Real Bed,,$200.00 ,143,1,100,10,10,10
605463,West Village,New York,NY,10014,United States,40.73150252,-74.00437359,House,Private room,2,,1,5,Real Bed,1300,$130.00 ,358,17,93,9,10,10
8381084,Pierre,New York,NY,10036,United States,40.75999473,-73.99022955,Apartment,Private room,2,1,1,1,Real Bed,,$110.00 ,102,4,80,8,10,8
10011450,Hallie,New York,NY,10033,United States,40.84903929,-73.93840191,Apartment,Private room,2,1,1,1,Real Bed,,$50.00 ,253,0,,,,
5294873,Shayne,Brooklyn,NY,11217,United States,40.68100131,-73.97218196,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$149.00 ,184,6,93,9,9,9
18989183,Sebastian,Brooklyn,NY,11201,United States,40.69598629,-73.98403988,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$210.00 ,365,5,100,10,10,10
10872717,Mala,New York,NY,10029,United States,40.78713018,-73.95193031,Apartment,Private room,2,1,1,1,Real Bed,,$95.00 ,344,2,90,8,9,9
17144742,Chinasa,Brooklyn,NY,11233,United States,40.68188961,-73.91743844,House,Entire home/apt,8,1.5,3,5,Real Bed,,$199.00 ,362,4,90,9,9,9
268014,Alex,Brooklyn,NY,11222,United States,40.72899954,-73.95828574,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$170.00 ,327,53,97,9,10,10
3569960,Christine,Brooklyn,NY,11217,United States,40.68832379,-73.97663512,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$140.00 ,63,0,,,,
18115063,Mubarak,New York,NY,10019,United States,40.76905078,-73.99233977,Apartment,Private room,2,1,1,1,Real Bed,,$125.00 ,364,23,90,10,9,9
498293,Mars,New York,NY,10009,United States,40.73093114,-73.98286836,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$175.00 ,353,36,92,9,10,9
936991,Lubov,New York,NY,10001,United States,40.74927156,-73.98668405,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$275.00 ,0,26,95,9,10,9
8214670,Vanessa,New York,NY,10019,United States,40.76414195,-73.97918034,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$295.00 ,334,15,89,9,10,8
25073318,Brook,Brooklyn,NY,11205,United States,40.69203084,-73.97087711,Apartment,Entire home/apt,4,1,2,2,Real Bed,,"$1,000.00 ",365,0,,,,
3871685,Yasmina,New York,NY,10012,United States,40.72241336,-73.99280711,Apartment,Entire home/apt,4,1,2,3,Real Bed,,$950.00 ,365,0,,,,
2559004,Sergio,New York,NY,10035,United States,40.80421164,-73.94037069,House,Private room,1,1,1,1,Real Bed,,$75.00 ,365,2,90,9,8,9
4591602,Alec & Laura,Brooklyn,NY,11237,United States,40.70262504,-73.92745177,Apartment,Private room,3,1,1,1,Real Bed,,$95.00 ,363,61,96,9,9,9
17418901,Wes,New York,NY,10003,United States,40.72614695,-73.99344301,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$175.00 ,362,0,,,,
8853801,Tanu,New York,NY,10036,United States,40.7553903,-73.98343344,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$199.00 ,11,8,90,9,9,9
21342163,Poh Si,Brooklyn,NY,11225,United States,40.66761666,-73.96047336,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$120.00 ,84,0,,,,
3924810,Jeremiah,New York,NY,10034,United States,40.86890729,-73.91608098,Apartment,Private room,2,1,1,1,Futon,,$60.00 ,365,0,,,,
11342593,Emery,Bronx,NY,10468,United States,40.86466934,-73.90125243,Apartment,Entire home/apt,2,2,2,3,Real Bed,,$155.00 ,362,0,,,,
546595,Melissa,New York,NY,10009,United States,40.72661416,-73.98612004,Apartment,Entire home/apt,3,1,1,2,Real Bed,,$140.00 ,291,64,90,9,10,9
5173591,Vehbi Demir,Brooklyn,NY,11216,United States,40.67182452,-73.95706921,Apartment,Entire home/apt,4,1,0,2,Real Bed,,$159.00 ,363,0,,,,
2770375,Michelle,Brooklyn,NY,11225,United States,40.66178794,-73.95418845,House,Entire home/apt,2,1,2,1,Real Bed,,$120.00 ,44,0,,,,
17349726,Gillian,Queens,NY,11385,United States,40.70306971,-73.90326628,Apartment,Entire home/apt,4,1,3,2,Real Bed,,$115.00 ,68,0,,,,
10262649,Andrew,Brooklyn,NY,11385,United States,40.70070432,-73.91041742,Apartment,Entire home/apt,2,2,2,2,Real Bed,,$130.00 ,312,6,88,7,9,8
23026854,Robert,Brooklyn,NY,11233,United States,40.68229547,-73.93133265,House,Private room,2,1.5,1,1,Real Bed,,$50.00 ,329,0,,,,
9522475,Liam,New York,NY,10003,United States,40.72568616,-73.99226673,Apartment,Entire home/apt,6,1,2,4,Real Bed,,$600.00 ,365,24,93,9,10,9
4241953,Calvin,Queens,NY,11355,United States,40.75988136,-73.81138988,House,Private room,2,1,1,1,Real Bed,,$70.00 ,365,26,93,9,9,9
46668,Daniel,New York,NY,10036,United States,40.76051921,-73.99626547,Apartment,Entire home/apt,3,1,1,2,Real Bed,700,$399.00 ,336,6,100,10,10,9
9522524,Patrick,Brooklyn,NY,11236,United States,40.64737701,-73.89163313,House,Private room,2,1,1,1,Real Bed,,$37.00 ,341,11,100,10,9,10
5008954,Mich,New York,NY,10022,United States,40.75819933,-73.96691802,Apartment,Private room,2,1,1,1,Real Bed,,$95.00 ,0,7,89,9,9,9
287163,Maria,New York,NY,10013,United States,40.71564643,-74.00591464,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$275.00 ,365,1,,,,
11994199,Fabian,Brooklyn,NY,11221,United States,40.68963233,-73.93815536,Apartment,Private room,2,2,1,1,Real Bed,,$80.00 ,365,3,100,10,10,10
8826175,Grover,New York,NY,10027,United States,40.80704888,-73.94452342,House,Entire home/apt,8,1,3,5,Real Bed,,$159.00 ,341,27,91,9,9,9
1258469,Mark,Brooklyn,NY,11205,United States,40.68853177,-73.97111397,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$155.00 ,66,13,95,10,10,9
13925090,Helen,New York,NY,10029,United States,40.79639587,-73.9380857,House,Private room,2,1,1,1,Real Bed,,$69.00 ,270,18,83,8,8,9
7396309,Kathleen,New York,NY,10016,United States,40.74241369,-73.98178883,Apartment,Private room,2,1,1,1,Real Bed,,$150.00 ,345,0,,,,
19004405,Nikki,New York,NY,10004,United States,40.70561728,-74.01648797,Apartment,Entire home/apt,3,1,0,1,Real Bed,,$180.00 ,10,1,100,10,10,10
4054295,Charles,New York,NY,10019,United States,40.76330863,-73.99261935,Loft,Entire home/apt,4,1,2,2,Real Bed,,$365.00 ,202,13,91,10,10,10
6100088,Danny,New York,NY,10031,United States,40.82008188,-73.9564566,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$109.00 ,5,5,96,10,9,10
10150931,Pierre,New York,NY,10003,United States,40.72797242,-73.98709774,Apartment,Entire home/apt,4,1,0,1,Real Bed,400,$170.00 ,182,2,74,5,9,6
819164,Natalia,New York,NY,10026,United States,40.80345305,-73.95364237,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$159.00 ,308,11,90,8,8,8
4119786,Shimrit,Brooklyn,NY,11238,United States,40.67496615,-73.96644058,Apartment,Private room,1,1,1,1,Real Bed,,$45.00 ,345,0,,,,
9196903,George,Brooklyn,NY,11230,United States,40.62402918,-73.96180403,Apartment,Private room,2,1,1,1,Real Bed,,$100.00 ,31,0,,,,
823013,Maya Etelka,New York,NY,10029,United States,40.79319954,-73.9404217,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$180.00 ,54,0,,,,
17171212,Maryann,New York,NY,10035,United States,40.80257563,-73.93878603,House,Private room,1,1.5,1,1,Real Bed,,$80.00 ,365,5,100,10,9,10
9215509,Jj,Brooklyn,NY,11238,United States,40.68610907,-73.96924607,House,Entire home/apt,2,1,0,1,Real Bed,,$145.00 ,365,8,85,9,9,8
9861270,Francisco,New York,NY,10036,United States,40.75721244,-73.98883545,Apartment,Shared room,1,1,1,1,Real Bed,,$120.00 ,41,1,100,10,10,10
2258754,Ralph,New York,NY,10036,United States,40.75970441,-73.99423295,Apartment,Entire home/apt,2,1,1,1,Real Bed,700,$150.00 ,210,2,100,10,9,10
18597162,Stefan,New York,NY,10022,United States,40.75675814,-73.97652393,Apartment,Entire home/apt,5,2,2,2,Real Bed,,$550.00 ,360,3,,,,
256161,Wayne,New York,NY,10027,United States,40.81332591,-73.94453123,Apartment,Entire home/apt,4,1,1,3,Real Bed,700,$150.00 ,346,61,96,9,9,9
9199418,Karla,Brooklyn,NY,11221,United States,40.6903019,-73.91645129,Apartment,Private room,2,1,1,2,Real Bed,,$50.00 ,167,0,,,,
1304390,Barry," Bushwick,Brooklyn",NY,11206,United States,40.7003733,-73.92821401,Apartment,Private room,2,2,1,1,Real Bed,,$60.00 ,365,0,,,,
8834412,Deborah,New York,NY,10029,United States,40.79156641,-73.94886258,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$100.00 ,363,1,80,10,6,8
4129231,"Billy, Larry And Wally",New York,NY,10003,United States,40.74012689,-73.98970549,Loft,Entire home/apt,8,2,2,2,Real Bed,,$399.00 ,26,52,98,10,10,9
20356689,Carly,New York,NY,10017,United States,40.74993575,-73.97364045,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$250.00 ,365,1,,,,
10608161,Ignacio,New York,NY,10001,United States,40.74602891,-73.98596566,Apartment,Entire home/apt,4,1,2,2,Real Bed,,$250.00 ,2,2,90,8,10,8
8687489,Adam,New York,NY,10014,United States,40.73379931,-74.00327655,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$120.00 ,19,15,96,10,10,9
24709724,Maria,Brooklyn,NY,11237,United States,40.70389078,-73.92711247,Apartment,Private room,1,1,1,1,Real Bed,,$75.00 ,15,0,,,,
22458485,Renee,New York,NY,10012,United States,40.71966914,-73.99663847,Apartment,Entire home/apt,4,1,2,2,Real Bed,,$250.00 ,56,0,,,,
3550417,Sam,New York,NY,10001,United States,40.75407367,-73.99916496,Apartment,Private room,2,1,1,1,Real Bed,,$170.00 ,365,2,80,7,9,8
12034120,Fotios,New York,NY,10003,United States,40.73327071,-73.98554219,Apartment,Private room,2,1,1,1,Real Bed,,$109.00 ,313,30,98,9,10,10
